Yakka Opening Book

Total Book Positions = 4444
Total Book Moves = 6375

$000E904E0E062B59, $01000FD7
$2A3998E78EFD8B9A, $01000467
$2A46B7C982350BD6, $020008EE
$2A471C3CC1319387, $01001885
$2A552B2E1584A729, $0100073B
$2A58C29310A86F81, $010007E7
$2A61B2620C837739, $06000411
$2A65144F03C53508, $010016AE
$2A7D989EDD1F48C8, $020003D5
$2A86BA7E0F980CA6, $01000B97
$2A9C45F7577DA687, $010001EF
$2AA165F1576E9F43, $010010C5
$2AA22392F70BCBE2, $01000FBE
$2AA7739508151CEB, $0100026E
$2ABBB121F1E13F92, $01000360
$2AC088AFB2110A15, $0100186A
$2AC44A9CF8A71281, $01001211
$2AC4A331B4A3E93C, $01000A32
$2AC8925FDADB5DAA, $03001691
$2ACF5DCD8B8A65C3, $0200157D
$2ADD58748002A0D5, $020012FE
$2ADE4E87987F947B, $02001684
$2AE5ECF3EAC23BB4, $01000D0F
$2AFCAEBC1D796176, $010013BC
$2B003AA269823F29, $010013C5
$2B0E942EE22B9BEB, $02000928
$2B0F2406A62F10CC, $01000A06
$2B0F55EFE463933C, $030004B7
$2B10B7CD5DE9FCD0, $01001320
$2B1E1C4528F574B0, $01000784
$2B387ABCDB9AA85F, $0100101F
$2B559E81EBE69DCF, $010012E9
$2B56FC9CF323FFA6, $01001704
$2B73569AD05660F0, $0100110F
$2B73B88CACD4360E, $010015FD
$2B7B09F29F790B16, $010004A1
$2B7B67AFFA119D47, $0100127F
$2B7BDA780A9E28A2, $01000CC6
$2B7C5B65223C6732, $01000C75
$2B7DC4557F77BB22, $01000F79
$2B9AFF5F29858704, $02000A97
$2BB259BD39C5D44D, $02001005
$2BB7353121D14112, $01000F88
$2BBABE19919D696C, $01000A55
$2BFE14D33F3848DB, $010013BA
$2C037C45E000DD8E, $01000D37
$2C0B6923F52D8F5D, $01000D2A
$2C292D1ACD8EAA83, $020010C2
$2C35ABB5BC0AE771, $060000AB
$2C495F89358E46C2, $010016DB
$2C4A114E3C82F488, $02000CFB
$2C5351FCBC0075BB, $01001572
$2C62C73A21C823DF, $02000DEF
$2C71B314343B6679, $020010BA
$2C7C0C39237868CB, $0100030D
$2C7CE22DA06FA482, $030001FD
$2C7E71A123B4D5D7, $010014AE
$2C857F840DA3EDAE, $02000BA6
$2C8C0137E80B7E01, $01000840
$2C90ACD37B696B6D, $01001150
$2CA547D9EB40152D, $010014D6
$2CBDFF83889664B1, $02000359
$2CC537C58446816B, $0200030A
$2CCEA8118266F324, $0100152E
$2CE1AB2695C95644, $01000823
$2CEDBCB38347F751, $01000DF9
$2CF430185624E793, $01000D79
$2CFBEEB37428ABC2, $01000F77
$2D1A4223FFF19434, $01001774
$2D1B9F103AD93F65, $0100141C
$2D1FD9E9B76D78FC, $010017B9
$2D365DB97A6D93C5, $01001360
$2D45430941B1095B, $010018D3
$2D4A1A47E4B0F4FA, $010013F8
$2D52FD672AC2C50D, $010006EC
$2D66590FB4651EDF, $01000F71
$2D6B5F30E4E64C1E, $010004AD
$2D96989AFEAF59D9, $010009F7
$2D9A6C303F6390FE, $010013A9
$2DC9FB013EA893D6, $01000511
$2DD10BB414427F4B, $05000753
$2DF0465D5296FCA8, $010012E0
$2DF0850547BE9C7A, $010012D1
$2E0549AEBF20E3C2, $03001219
$2E0795789A7817EC, $010010BD
$2E0EEBFB4B1AEC1C, $010018A9
$2E128A7DC2417825, $010017E6
$2E226A4554A7E4CD, $02000D8F
$2E24F70D9F33E3D8, $01000F02
$2E800ABED68381BE, $010015F7
$2E805B3B1AD8BC71, $01001183
$2EB54439A3E13CAE, $01001175
$2ED69196B73BFF54, $010017F9
$2EDA9799188CEB74, $02000128
$2EDDC93D185251BA, $0100059E
$2EDDE96DCA5586FE, $01001840
$2EDE6BCC8F8DF1A8, $02001794
$2EE2C5A44EA243E0, $01001892
$2EE6011590B328FB, $010017FF
$2EFBBC7B301E5905, $01001864
$2F14BF6D78F5DD94, $01001235
$2F2348EDB99A0FAF, $03000A29
$2F37269ED59CF90F, $02000958
$2F37B638BDE99496, $01000FC1
$2F439FE11849DF28, $03000633
$2F45F07457DE018C, $0100101E
$2F51C6B49BFFDBBE, $010016BB
$2F55744606CCD046, $020000E1
$2F5E0555DAFAEA14, $01000AA3
$2F619EACFC9CE303, $01000791
$2F6E95CA93E6CD68, $0100153A
$2F78707AFD3D0BA5, $010009E1
$2F7DED9931417D12, $010007AC
$2F83EBE4AA9D0567, $0100109C
$2FA9D6DF437FB518, $01001308
$2FBF91E9F9B305DE, $01000E90
$2FC4EC92D49165E8, $01000E14
$2FC8D077897FA670, $010011B6
$2FCAE0B517F525A7, $0200042D
$2FEBDCE735C8B99B, $020017F6
$2FF84FCF5412693B, $02001649
$3001FDDB902FD49C, $010013EE
$301C07B51E32B202, $01000CA7
$301FD03803D5071D, $01000DD3
$3033321C4296C341, $0200155E
$30726B18E090D369, $02000121
$3075109DD41C8369, $010013E6
$308B0B4A3879D294, $0100067C
$3095A084743B27B8, $010016CD
$3097B08FE56C0063, $0200057F
$30BADCFF8C6AD64C, $01000E3A
$30BDEA132DD3AEF9, $0100138A
$30C01E471434FC16, $020017E1
$30D535B6F9015354, $010009DB
$30DABCEFF2E67C09, $01001069
$30E3AA2AC3C264FC, $010016DD
$30F9BA72E2112890, $03001364
$3128F80A9916A297, $010015E9
$313ADFF338ECBC6A, $0100032A
$313E634B51CDDD4E, $01000F97
$3147CE00BC295434, $010013EA
$3156012F662CB5E9, $010014C0
$316631A2E141432B, $01000E0C
$31A09ADADC480D40, $03000859
$31B5218C4588BA00, $02000D67
$31BDBC845C6B278C, $010015D5
$31E494995DCD48BB, $010012E2
$31E5D6C6CC497DA3, $01001464
$31E60EAB30588BBA, $01001350
$31F24BE3F2F2782B, $0100062B
$31F5B292377AC7D7, $01000484
$32086606E4D74973, $010003AC
$3218B007871BFDB6, $01000E30
$3225BFB2834E02FA, $01000CBC
$32714BE8C45CE98E, $01001839
$327CFF6AEDE51269, $02000213
$329B272771B4D832, $01000523
$32B3A0114ACC093F, $01001609
$32BA63D390591113, $02000862
$32C35E469A5332A7, $010009DD
$32EAD65B63CE1577, $010016C0
$32F69D4BBA71B22B, $02000AB1
$32FCFC0C536EA36F, $01000EFD
$3306EE7272B9E689, $02000614
$3318F01C165F2358, $0100185C
$3325D0B788880883, $010009CD
$3332046F2E0BCB81, $02001642
$3334090E065799F7, $010014EB
$333CBC4E09B15EBB, $0100181A
$334027632641968E, $0100051A
$3342B153A28672FA, $01001482
$335072AA1D3F7CFE, $010016B4
$3360371FA3AB2762, $01000B53
$337080583533306B, $01001428
$33744C2F355A7CE2, $01000952
$337907CFC43601F4, $01001752
$338A50776135725B, $01000AE7
$33AD346CDA58E8D9, $01000E86
$33B0CA1CF73BD475, $010012BF
$33B5658666DBFFB0, $010016B7
$33BE0EB4CE0D3DB2, $01000F73
$33C554FF4C4E4356, $010005AF
$33CD13370770A1DB, $010017F8
$33DAA020CC2A72C2, $02000DFB
$3406CB6843D9E1C5, $0300063B
$341CAA33D5841882, $01001485
$3426648F23673383, $02000CC4
$344241AD357160E5, $01000D05
$345F61D6E7047F16, $01000657
$346055020B0A8318, $010006D5
$3481A0DF3AA62865, $020001B7
$34863A9FECC2BDFE, $04000283
$3487506C9D6A82CA, $02000BF1
$34ABF0F1E4967BE8, $01000688
$34C328B8160D0395, $01000B4E
$34DC21DBF221C6C9, $020008F0
$34FF91726881549D, $010008ED
$3521F9D41870AAE9, $01000E06
$352871BD786D3E04, $01000713
$35394D3FF014749A, $01000726
$354F61A698F77607, $020014D4
$3551536E9CF4B878, $03000C1C
$3554366B43B9555F, $01001580
$357429C34A6E70BD, $010011F3
$358352C2652A6F4A, $01000C0E
$3588255B2506D487, $0100084E
$358E79E23DDB1962, $010013F1
$3591941E40DD3BAD, $020012EC
$35AC16C6F591775E, $01000FE0
$35BD96D63649566A, $010003AA
$35D4A986DF897824, $020008E1
$35D8278458A213BB, $010006D2
$35E73ACFDF20AF97, $010017D1
$35EA011A38AD074F, $02000548
$3601BC498E94A84C, $01000AEC
$360A4F8F6592AC8B, $01000D63
$3619416DC238078F, $01001571
$36244B0FA96519AD, $0100131E
$3628D37FA078ACE6, $0100158E
$3635EDA121781FD8, $02000EF9
$364847C495B9EFD4, $020008A2
$3653EC2D6E2C7BFA, $0100178C
$366D49F3A84BF34A, $01000EEC
$367350F2F009E923, $01001659
$3676021AF2542DB4, $01001218
$36878F63300B6E41, $010011AA
$36A75FD311C97709, $0200075A
$36BE2D6766E92281, $0300104F
$36BE923280FBACF4, $04000966
$36C5D93F21C89ED9, $01001174
$36C8A801E0D5B198, $01000A48
$36E3301DC4E2487B, $0100132B
$36FE05723F3125A4, $020006EF
$370ECE7C172C033E, $010010E3
$37385973DB7DE37C, $010006C6
$3765A04D28666630, $01001797
$377D021BD9F20FBA, $010016C5
$37A096E8BEC1787E, $01001484
$37B4E4340FCF725D, $0100166C
$37C11E29C672009F, $010011E2
$37C2767044381877, $01001596
$37C7F04F198CA047, $01000CCF
$37D91D4BB0FF3AF1, $010016DA
$37EB3E308BB6CE7F, $01000733
$37F25AB8B630D6F5, $03000172
$3806E6D581502D11, $01000673
$38225A83773A13D2, $0100184E
$3834A19AFD9A9FEC, $02000BD1
$383B387F51D5CA59, $010006AA
$383EBFE508EE29A5, $010004FB
$3845F02598806F3F, $01001834
$385976E297D2551A, $0200058F
$38744F2049032108, $0100051E
$3876CCBE91F66163, $01000B0A
$38815E130CB6BB7F, $01000B9D
$3892CAF9564540FA, $010007FB
$38A5F1376914C64B, $02000110
$38BC17639CB50AE1, $010011B8
$38C1C68016D76C47, $04000F25
$38D3819BE381DB44, $03001696
$38D626C749D64DDD, $0100065D
$38EB1B962E8C4E28, $01000D2D
$392E4311AD569393, $010014E0
$392F77DFCD0A5F30, $01001812
$3932955E4BB3083B, $0100163E
$393965AA7C79F469, $0100095C
$3948568678E3AF62, $01000D45
$39592E16901E9B16, $030006B5
$3960B6B8E67B3E2F, $01000C91
$396D67B2DDFD653F, $010011CA
$3976B1EAD2AA1201, $01001332
$3983E13077428EE9, $010018CA
$399D3F7B90ACFCE5, $01000B4F
$39B559EBC40DA417, $0400012A
$39CBBA1ED8A1F573, $010011A2
$39D985D32C7B32BD, $01000331
$39E056A47B823931, $010012C5
$39E0954094B92DF2, $010013AC
$39E7CA3CF3C0F133, $010015D4
$39EBACFCBC32596E, $01000F0D
$39EC9C62DF90D04A, $0300042A
$3A02980324C0B7BE, $01000B55
$3A181C1CA398EAD9, $01000E4B
$3A2A2BD1C4A1FCBB, $02000C7F
$3A3BD66EACA744CD, $010015E7
$3A3D3315F6438A6E, $050005D5
$3A4391911B270C11, $0200107C
$3A5148A1F41BCEDA, $01001554
$3A6779524166341C, $010009D2
$3A6FACAFB8D9BC1A, $0300059F
$3A763F2951F0B704, $0100124C
$3A794567478C6740, $020011E9
$3A876B68343E180C, $0200148A
$3AA284580CC4DB10, $01000F6F
$3AA9F5A970E33FDF, $01001754
$3AAD86E1B917EF16, $01001565
$3AC63479933F8A1E, $010017D9
$3AD25D10874404B5, $010011DD
$3AD3E1AE67B6ABE0, $030002B5
$3AF11543912D3D33, $01000E33
$3B023AF3B89D50DA, $010009AF
$3B0866EE1AC3F475, $04000064
$3B0A694AAD4B838B, $010013E7
$3B0CC61930306D14, $02000577
$3B3A5F1DB97F97CE, $010018DE
$3B4AE9D667739FBC, $040003C6
$3B58C1E589DBA2D4, $0100088B
$3B68F367D9A97557, $01000E35
$3B6C41F2855665C8, $0100178D
$3B71EEC76CB10820, $010004AB
$3B759EAF8B618B56, $01001275
$3B7CD905E89CDDB0, $01000C71
$3B810105793AA5C0, $03000B91
$3B962449948C0968, $01000568
$3BA34976E31AA48A, $01001127
$3BCD17CEFD782F3D, $01000FCE
$3BCD302B54BF9B19, $01000B2A
$3BEE37EFFE4A8197, $010014E5
$3BEF3E626D54F637, $010006F1
$3C0ACD7C2F178964, $01000FF3
$3C0D04BFE3D417F8, $010013CC
$3C148F7CBE3D0AED, $02000258
$3C24CB6BB6B5848E, $0100178B
$3C50745ED2196F03, $01000857
$3C5939CAF6C6554C, $0100064B
$3C694F0C8B3B8F7B, $02000249
$3C6DEB9486D84820, $02000581
$3C7B039584D43307, $0300041E
$3C7D582A83E7E171, $020009BF
$3C84B2AC97993D20, $01001144
$3C86F400DF2AE2B9, $020001F2
$3C89F8CB5D4370C9, $01001073
$3C94450B8D2C60F6, $020013F2
$3CA3C7D433CBA1D2, $01000889
$3CABBCAFE1AA4198, $01001664
$3CB20CBE48942032, $01001504
$3CC6290BD642C383, $010009E4
$3CC7BE931C4D6FC6, $01000609
$3CDE21A4704EDB1F, $010008F5
$3CEE610C08AF9280, $01000716
$3CF336B5C6833CF7, $010003AD
$3D08F8AA8CC608C4, $01001079
$3D0FD907C63F1CDF, $0200109D
$3D15E4186C34D702, $020004B0
$3D1665B337AB9C12, $01000B19
$3D1DE0B0DACAD2E8, $01001124
$3D210110E0201253, $01000C6B
$3D2150D2FE67A16D, $01001048
$3D24FB69D42D4179, $02000623
$3D26B7D97C1A215F, $010017DB
$3D36A9064FCD297C, $020013DE
$3D3A72E07E0061EB, $010004EA
$3D3C85665C856C76, $01000672
$3D4621BB0573F52A, $02000AAB
$3D468EE34D8A650C, $01001779
$3D4AC6034472CA50, $01000A45
$3D4FB6E48A67FC9D, $010017D7
$3D4FDFA8E28F4C32, $01000E5A
$3D7668EDA3B3EB5A, $01001134
$3D79706D08DB3B13, $01000F1E
$3D7B4F3E4AFBA4FF, $01000A8B
$3D8B95433749EE8B, $01000D9B
$3D90ACB5D1E7C64D, $010006C4
$3D94DD54061FC489, $01000CE6
$3D9DBC1678B94E92, $01000EC4
$3D9E7153858A0C3F, $01000400
$3DCD2A3CF438CDAD, $0100157A
$3DD18481B9E5EC1D, $0100116C
$3DF362AE7A1610F3, $01000C05
$3DF3A73FAA7E1202, $010002CB
$3DFFF453215AD0C3, $04000000
$3E28AABD5720A4AF, $010018DC
$3E3644BE1C2D0660, $01000CB9
$3E59071EBA80017E, $010013C8
$3E80CF75520EFF07, $01000845
$3E89E0D62DE0C5BE, $01000A9E
$3E91D7048125C9BF, $020009AD
$3E9B854B7429ACC5, $010010C7
$3E9F2BA09B9CE7F4, $020001F8
$3EB015A283B0A97D, $04000FB2
$3EC882432694BD19, $01000EEF
$3ED460186111AC9F, $010015BB
$3EDFCF052C717BAE, $01000F5D
$3EF924723538DFFD, $01000B30
$3F17BC6D04ACFBB5, $01000A56
$3F48047B0D5FDF3B, $01001106
$3F4AD6E5F2AE9642, $010013C0
$3F4E7613A0EB24C1, $0100187B
$3F4EE4E8E047F701, $0100180A
$3F52AC22CEAF8DFA, $0100158F
$3F52F801184062C3, $0300099F
$3F57C443B61C6FDA, $01000E6A
$3F5E3FDA478DF8B0, $01000F5A
$3F9D5B7137DEDB87, $01001519
$3FD58AADA27B97B6, $01001391
$3FD7C687D6AD5F7C, $01000FDF
$3FF03269E4B0EC42, $0300072B
$3FFEC17BAEF6B9E6, $02000C7B
$4018BD0C612EFDA9, $0100161B
$402102E80EBD8D32, $01000C33
$402AD108FF2CAB8A, $0100089D
$403FE6B4D9AE6275, $01001637
$404EA8A0ACF96C11, $01000B43
$4059D906F8E56191, $03000356
$405D46F19E624A82, $01001060
$40751ED4FB95ADFA, $01001803
$407665AB59271750, $01000E8E
$407CB75467CC6F83, $010018C7
$4082CE76CC93A7B9, $03000032
$408788AA563F41DD, $01000801
$408C8B71574EF023, $02000A4E
$40AF0418C4C761AF, $02000181
$40CBD61C96C3122F, $0100189E
$40D5C7C0F797C6F6, $01000B02
$40DCAA9A92EAB449, $0100079A
$40DD6C49CE73EB24, $01000AAA
$40EC7E906DC5F51B, $01000C17
$40F1EF949F6AF542, $01000593
$410AB71BEB9198A0, $01000FA9
$41160F49DF50F0F3, $020014B6
$412F8117BA256F0E, $010013A6
$414BD512D7CA7826, $01000E24
$41595189DDA35316, $01001008
$41796564474AF5D2, $0100141F
$417F6320C57448E4, $0100052D
$419846554854AC32, $0100106F
$41AB318E1FE257FA, $03001527
$41B247B15B169A8A, $010005B6
$41B968E0665D20C9, $010013A2
$41BB362310BB25AC, $01001538
$41D92D4372BC2D12, $010017CA
$41E541BC70406B66, $020016A8
$4237DB667EDE8D78, $01000ADD
$4266AD4537B8074C, $01001534
$427AB86661D6626E, $01001740
$427C8CF52DB25D7E, $01000869
$4294D93372DCCCCD, $0200117D
$42A3786975C33A8E, $01001014
$42B77675B1C87FB8, $01000F78
$42C2DE7BF598B6FF, $01000D83
$42C6D99C63CF103D, $0100106C
$42CD68544987697E, $01000F00
$42D67F6797327015, $03000BB3
$42E2BADDA71CEC86, $04000342
$431D3E611EB459F1, $02000BCD
$431EEA6925BE9821, $020001AC
$43336D1C06100BAE, $010011B7
$4336FD0DA47C9C3F, $0100134A
$433BA6495FAC6E3A, $010016E4
$434166925C3C82B9, $010018BA
$434B13C97F0FEEEE, $01001436
$434BFAFDA3341FCA, $01001104
$435D5C4341AD71E6, $0200057A
$436BDCA4B2829341, $01001881
$4376782E7EB01DAA, $010017DE
$43912B9375B53EC5, $03001161
$439DC5728110B1AE, $0100073F
$439E7FB5758F4311, $010018B1
$43A0A4CC4B389891, $01001855
$43A3C87475A5918E, $0100177B
$43B2DD60833CD553, $01000DD4
$43B4098F99F50499, $02000BC4
$43D87FE7127A3CA7, $02000ACE
$43F35C5577E5AFF7, $01000B25
$4412C17BC4E00D32, $01000D7D
$441BD27AB7FB85B0, $010016B2
$442069CD9DAF736C, $02000F04
$442465DA3F9B6F9C, $01000C5D
$442C85AF2A6808E2, $010007CA
$444CEE10A923F52F, $0100103F
$4455FEAE2A3B8CB9, $0100076B
$44568589E6C3C472, $01001189
$445F503D255E5143, $010010C1
$4460C7D581505AD0, $010006F8
$446771FEE033E9DC, $0100174F
$447E8D53AB448629, $01001337
$44EBA4DD689421EA, $0200008C
$450BF69B7C3F1619, $0300068E
$451003AA99A30316, $010015DB
$4518422C50305F53, $01000D40
$451DCB30F0AF161D, $010011AC
$4533E558BB9736BD, $02001405
$45386669455C9974, $01000E44
$454905E706258B8D, $020011A4
$457AD99FDA044B9B, $020015EA
$457C87003C467FC3, $0200022C
$458F589E6FBDD87B, $01001002
$458FFA68D5FD6345, $01000C1F
$459AF848DC771B05, $01000BD5
$45A02E4DD604DE6E, $02000B10
$45BD789EDF7BF8ED, $01001509
$45C00FC147094BAE, $01000B48
$45C9CE652EBF1914, $01000D36
$45D2CB38F607E744, $010006A5
$45D650CBABA43D4A, $0400125C
$45F03E1BA11B622D, $010011A6
$45F89BBFC646A8DF, $01000183
$460CD4E281787F5A, $020007C8
$461EFDB54366567B, $010001BB
$4627E99942D435BA, $01001203
$46318FD8A6C9C91B, $01000543
$463B4E2E42AC7495, $02000978
$465F1141E83F5D72, $030006AC
$46618AE88366EA31, $01001280
$466878AFEC1A3C7B, $01000CD0
$466B60E4F068D515, $01001868
$466D4070BC602E32, $010010F6
$466D7B33A5674C4F, $0100120B
$4671FC3CDDF91A6E, $0100096E
$46755CCBF70A830F, $01000245
$46839C654E713860, $05000106
$46B63488B585897C, $01001651
$46C512F9EF7CEAA3, $010018E1
$46CB1187AC3D493E, $02000FCC
$46DABF280E0523A6, $01000EB6
$46F3FF7FE609F050, $01000717
$4701E5C4B0D3F61D, $0100050A
$4705151E8F64EA4C, $010015B1
$470BE5EEC209A068, $0200060B
$471B0FA54AE42578, $01001500
$472C8A6FBACA7419, $01000FE3
$474009301B8AFD14, $02000323
$47568CE8F43B5505, $01000FF2
$475D636D95E34B03, $010007AD
$47735072F783240F, $01000F30
$477BA189A562DEC3, $01000D44
$4795FA429CAE15E2, $020002DD
$47A1B4853FAAD527, $01001038
$47A309DA7254FB32, $02000535
$47A3CCF238B910FE, $01000F94
$47AFE335D28436B6, $01001262
$47B8302C94FAD3F4, $03000078
$47BABCD4248EF1F4, $0400167E
$47DA8F911BD43FC7, $01001397
$47E00797EC1E4CB2, $010009AC
$47F7F6578F6286C7, $01000BBF
$4811988BC467036A, $01000112
$481D62586E36FC62, $01001059
$482700A0092FEC2E, $0100153D
$482B8CF3B463C36F, $0100142D
$483A7213FEDC18C1, $01000D35
$485317B3B9D768A3, $0100024C
$485F8A6E71C1F4F0, $0100073C
$4898FF60A79E52DF, $04000947
$489AF166CBAD0DEB, $01000990
$48ABEA6FF5FC671A, $01000FBB
$48CADF6B849DBC9F, $020006DB
$48CB5EC064529D22, $0100124E
$48D1DD289DB6B8D6, $0200158C
$48EB6675407654AE, $0100176B
$49075D9C9CAFE00D, $02000EE6
$492FF595650199F8, $010017A9
$493581B8F4D3FB07, $0100109F
$49384EC4662E6A53, $010009CF
$494A665871C84071, $030016C2
$494D6602B30CE66D, $010014A5
$4962DA74CBA7DC13, $01001205
$4966C24556367683, $01000875
$49766EC37833A1B3, $02000D3E
$497FADBFF69C17A3, $01000610
$499EC17508BCE156, $01000EBD
$499EE4D0550C048A, $01000B39
$49A608C76FE295E1, $01000CA9
$49AA07E01EF8ED88, $01001576
$49CA1FCBB9125CFF, $03000470
$49CAD3C5E0AAFD72, $01000F7F
$49DCF46CA7975391, $0500004D
$49E50CC29CA2D15F, $0100155C
$49E81E865DC760D4, $010009CB
$4A02EA004A1288F4, $0100059A
$4A1712C7A8415808, $0100152F
$4A3B5BD3087BCA6B, $04000778
$4A3E81E124882B6E, $010017F5
$4A412133040C3ACF, $02001635
$4A63E65534BDD353, $010002A1
$4A682B0C3492D593, $01000A1D
$4A78AFE5384D03E0, $0100157F
$4A87E6B75C4D4F18, $01001098
$4A89DA42F32B8865, $020010D6
$4AA591FF42ABB47B, $01001142
$4ABA4C29042C5C66, $01000075
$4AC96BD37C66B3BC, $01000F41
$4AEA06345E43BA85, $010005AE
$4AEF0028F7018AC7, $010008BB
$4AF5620701342755, $03000337
$4B0DAD4CECD6CE84, $01000BC3
$4B1F18B05FF4DA0E, $02000898
$4B302E1E3E486CB8, $02000F9E
$4B32943B2B2F42A6, $02001313
$4B407B2B9FF31001, $010006F2
$4B4088874976A205, $02000775
$4B4402093892CFBC, $010018BB
$4B67A72DB4A16E53, $01000F18
$4B7F535BEFB1B7A5, $010014E9
$4BAB3A4AB946B6C7, $01000EB4
$4BB4A2D8F6BF78C2, $01000CEA
$4BC6D17498DE1F5F, $01000BCB
$4BD5E4BE7F895D76, $0100102B
$4BDB7D4D8B9946DA, $01000514
$4C19C2C915798E09, $010018E0
$4C2F10092EFD6DFC, $02001479
$4C33CC0F708580AE, $01000F52
$4C3BF7805646A181, $0100147D
$4C3E1EB823D40017, $010001D7
$4C5E35F8BBBDA82E, $010011BA
$4C73F5D3331077BF, $01001338
$4C97E18B108791A3, $01000EDC
$4C9D806CBB93958F, $02000C43
$4CB91888EF796D22, $01001370
$4CD230DD9BA6A885, $01001418
$4CDB4243E04B7F6A, $010015BF
$4CDBA8A1B82C3B24, $020016E0
$4CE83248ADD8F4EE, $040005E3
$4CF51A9F8A9EED7E, $01001044
$4CFA6047E4FF28B8, $0100156E
$4D04FA19A11AD337, $01001469
$4D2469BE5E7798B1, $01000709
$4D37B8B26B9A968D, $05001755
$4D3C391842E95E1F, $01001682
$4D3EB51B808AC2C5, $01000D51
$4D4FF3A87251A870, $010008DF
$4D6A22A3512A5257, $010016D2
$4D6AA238112B2FEA, $02000137
$4D7F32FAFFF7DC70, $010016AA
$4D8714044370183C, $01000B24
$4D9F22D540BE338F, $0100065C
$4DD1E377255F9DBA, $0100062C
$4DFCA783887AD6F4, $010015B4
$4E0720D69B252A16, $010014E3
$4E0AA7B9CFE87ECA, $02000FFC
$4E0CABDB0870CCD2, $010014F9
$4E113DD356636ED8, $01000DBF
$4E1A935D4C29EDE7, $0200105B
$4E1AF1DAAC152F73, $010002FF
$4E1E332A708E093C, $02000298
$4E34DE48EEBF26DD, $01001788
$4E4684D49BFECF61, $0200086D
$4E5FFB513CA1619B, $01000FBD
$4E747343AE60061F, $0100188C
$4E97934899031519, $010006E3
$4EA8566F0A0BEEEF, $01000481
$4EAED112C4905ED2, $0100118E
$4EAF43AEE39B642F, $0200084C
$4EC97203F8D2A461, $01001711
$4ECCFD1768793578, $010018A1
$4EDD00197C12BC80, $010011F1
$4EE225FECA878C4F, $01000EED
$4EEA595A74DAE51D, $02000487
$4F012B5B833BA95A, $03000650
$4F01C54F002C6513, $0100005B
$4F264BF0CB762267, $020004E1
$4F31620D25FBB72A, $01000D82
$4F3A425B265915D4, $01000F87
$4F4065EC5F6E40EC, $01001762
$4F5E8C9EC5830904, $010008A8
$4F70B169559F7864, $040003BF
$4F759C2AEDFB8FA1, $01000BB0
$4F8ABF62D62B80D6, $010016B0
$4FB2D1D32BCBD6F5, $02001213
$4FB8FEB3A7128CB3, $0300004A
$4FCAB959D4F5C0FC, $02000819
$4FCC4A0D3C2269F8, $01000B31
$4FDFD76E08E6349C, $01000C31
$4FF45E62D5211064, $0300177C
$50089E62A6B74ED8, $02000070
$500CCAF988021430, $05000B72
$5017509311890422, $010011F6
$503989C10ED9A358, $0100158B
$503CD31F59AA6FB7, $01000815
$5057629BCB1C6E9D, $01000E0A
$506015100757B8D3, $01000DD5
$5063AF527E6CAEBD, $0100166E
$507AC645B01ABF9C, $010008C3
$507D88D0E34FB98F, $02000811
$50947C908546B3CF, $01001615
$5095157993C04C46, $01001293
$50B76148A26CBF90, $01001253
$50C1C7EE34E26C03, $01000AD5
$50CE925AAEAF4188, $010009B1
$50D4852926B3DE89, $010017B8
$50E127A5D45634DD, $0100188A
$50E7A639574DD242, $03000219
$50FDD64E1D2456B9, $020010AA
$512D99390A6C5585, $0100070C
$5138906EBB0DE2E5, $010016B9
$515E13BB90A1B738, $010010ED
$515E393954293DE1, $010007F8
$517BDA92176B5522, $03000295
$51A4C8845314E82D, $01000DCE
$51B80DE0698FF611, $01000658
$51BEED8B456EE971, $010008CD
$51D11BBEEE7CE5BE, $01001604
$51DE21B37284F545, $0100163A
$51E2AEBD0838EBF9, $010012D7
$51EAC7A480D5534A, $01000FDE
$51ED965690345EF5, $01000781
$51F0484ED3227CA0, $010004F7
$51F72308662E9562, $020013FB
$5205840DE351612A, $0200008F
$521FACD8021AD0D2, $010017CC
$522270DB45CDF83F, $02000499
$5224E9B4A4962239, $01000954
$522DF5C147F619CC, $010014EF
$523377950DAB8FFA, $02000839
$52363458A23F4CDC, $040007C1
$524B3EADBE225D9E, $01001278
$525A75881433F018, $01001532
$529F50283C771E7C, $010016D8
$52A95A1D00914DB1, $02000F4D
$52AFE4A5823CB054, $01000EF4
$52C1315A65796E6A, $010014A2
$52CD1D22EA1C3FCB, $01000C36
$52D534EEBB139F98, $01001043
$52D6E1FC465FFCC1, $0100048E
$52DEB5449260570A, $0100122D
$530302E81B258211, $0100156F
$5313E22A318E4CA8, $0100039F
$5318BA02E1CE7764, $0100126D
$53583E5510C02515, $0100135D
$536636F7B4113BFD, $02000230
$5376BAE6B3E90C53, $03000157
$5387CF4BB336248B, $010011E3
$538E34AA5C228854, $01001545
$5398AEAA3B7335F1, $010015A1
$539CAAADFE870B92, $0200047F
$53A1D2402D39F35C, $0100064D
$53AB30613D53005D, $01000579
$53CE8D5F1866DBE9, $010015BC
$53CF6F0E97C029BA, $03000377
$53D47732B98097EB, $010009DE
$53DE56D203B45709, $02000217
$53E828E172CA9708, $010012FD
$53E95578EC6F2A19, $020013F6
$53EA55E524F3CF51, $01001245
$53F56078E9FAA44F, $010006D1
$54072976EE89EED9, $02000AF3
$5417DDD6C2514FD1, $01001726
$541CB744A81FEB30, $010010CC
$5421667711E2B742, $010004FE
$543CF08C6D422738, $01000F67
$544AEF2930765D75, $01001085
$54552B1E24DAAEF2, $01000C85
