Yakka Opening Book

Total Book Positions = 8507
Total Book Moves = 12184

$0005708FD29B49F4, $03000B91
$16F745EED0B7BDBF, $01002135
$16FAF404D2D52C3D, $010023C6
$1705D57DC0CAB7AB, $02001782
$1716E75FCDD0B81D, $02001415
$171DA35B63E32A15, $01000D3C
$1723BB9809F0BE41, $010028E9
$17240BC21E7A7949, $01001A6A
$1726235388CA68E2, $02002004
$1737BE41085A8DB5, $010006FD
$1738957D85774F67, $01001CDC
$173A578DC57FB300, $01000FEE
$173F97DF5C0858C1, $02002246
$174F9538DCD66D4E, $0100155C
$175313A060747AB9, $01002AFB
$17553195D3A18231, $01002E53
$17564894B8C5201C, $01001AA3
$17574125763A5731, $01002DC3
$175B567363883C3A, $01002431
$1760B4F55CEEFFF4, $01001108
$17636A0B067B1CCF, $01001915
$176EC7A4A10D0D74, $01000D88
$176F066F1E01850F, $01001948
$177126F5B22CE9CF, $01000CD2
$17A4241FE20F7E59, $01002ACE
$17AD5BE697BBAB1C, $01002C5F
$17BC4EF7C0522115, $01002033
$17BD516F4E5F39AC, $01002008
$17C4B4437DEED86F, $01001D94
$17C81D091512006F, $02000CB3
$17CDD379D79E7765, $02001A48
$17CE9B5586F3B62A, $0200116B
$17DF05CD27F076BA, $010010A3
$17E3C6D90ED47409, $010019E1
$17EB8C0387543993, $01002ECD
$17EC2309A62032AD, $01002417
$17EF213EE29745EB, $01001345
$17FD24D04CE4A6A8, $01001197
$181367B466FA6E8D, $02000BDB
$181764356F9CDE27, $01001AA2
$182547880D5F40B1, $01001A9B
$182EA514EE761D54, $02001C09
$18311EFF720F9ED9, $0300197B
$1837C49E7DA6AD0B, $01002700
$183F20CF79EDB09B, $010001F1
$18453763F467D82E, $02001CB9
$1852266C54D296F0, $020024B2
$186A6E14A39CE40D, $01002214
$1874A34E84CAF09C, $01001AC9
$187B9337B51D4031, $0100249F
$1880DF7FB0A18A3F, $03002868
$1881CBC42EEAA034, $01001F9A
$189386E4AD3CC5F7, $01002622
$1895A1AF7B5EF6E1, $01000C2F
$1896383003DBDDAD, $02001314
$18A8F7B9636D71B8, $010020B3
$18A9D84E33CD2F0E, $0200051E
$18AA03E62B36F337, $01001989
$18AA9A3295E3ED38, $04000FF4
$18AB531DA3241FA9, $0200109E
$18AC91E366D4A203, $01001F26
$18AD3C865EC8CBE7, $01002C8F
$18AF033E7B7DA2C1, $03001975
$18B71A534153767B, $01001AA8
$18BAD868142B1D6D, $01002052
$18BE0CB3046A05A0, $010025D0
$18BED6D60EE24C93, $02000BAA
$18C6318C1C599386, $03000A04
$18C66A4C508899BF, $01000FD8
$18C89EF74F9D6F8A, $020027EB
$18D396A336E43BA2, $01001BDA
$18DDF0BE9071D0AC, $01002D3E
$18E0049BBC8D0244, $030001E5
$190A78D9B2063063, $01001DF8
$1913E99A53A3A65D, $02000AD6
$1917C7B92022C1B5, $01000F55
$191B818FD81647C6, $01001169
$191CC3B3CAA22956, $01001E21
$1921F413BB127982, $01002023
$19220597132921C5, $01002D35
$192577C320FB8F3B, $01002400
$19260BB052F55200, $01001726
$1926E9D6F60E9A2D, $01000727
$192D495114B033D9, $01000FE3
$192F5F017F08A1B1, $010010E1
$19312795460EC37B, $010024E4
$1934380399EB9B57, $01002A7E
$1941DB8383102621, $01000DB7
$194A109BC8D335F5, $01002DA2
$1951DD9963A42922, $01001EFD
$1954E055A90FAEEA, $040000E9
$195AC5FD14D56349, $01002353
$196576BE3F18F6AA, $01001B29
$196AFA2908A59366, $01002F53
$196FBC691114DCC4, $02002920
$197314830F9337FF, $010006E3
$197C39379E109A84, $02002A41
$198D96A112980BF3, $01000B1D
$199CAF8F5B825A3D, $02000786
$199DD1FA17C2ADFE, $01001E32
$19A74092755E733A, $0100246F
$19BD02F2B9DB6D5D, $01002EA4
$19C0E75D96930C90, $010016B4
$19C257A426BB3F56, $04001A33
$19CFBFDBB34EB8EE, $010021E6
$19DB2510519B6ADE, $02000A90
$19E1A1CE03410D20, $01002671
$19E5F295B5810708, $01001528
$19EA1B3CB295BB9B, $01002084
$19F8D3407AC09237, $06001D4C
$19FC61717157B246, $0200174A
$1A042CAEA3C5D6B7, $03000536
$1A0853000A3C6D6A, $01001DA1
$1A093E24F2849E11, $01002B7F
$1A0F473C692208F2, $01001B19
$1A126DD1EC11E19E, $010026AF
$1A1882796D975A7E, $01001A66
$1A1BAB47ADC35C72, $01002842
$1A284CA803EB4888, $0200259B
$1A2B1C5031B17412, $010019D7
$1A377E92CE8CDAC3, $0100239D
$1A3E0E2BC85AFBB4, $01002F17
$1A453680E8D72EAA, $01002318
$1A46A2C1608ABCAE, $0100222E
$1A5536B7A1E89F64, $02001A56
$1A58A476D566DF6F, $01002E41
$1A5B16A9A1380CA3, $0100171F
$1A5D18BC3B08E001, $0100043F
$1A671411F99977BC, $03000396
$1A6F16B0D8B69EF9, $01002120
$1A734977BF054ADB, $01001513
$1A74D95887D76982, $01001875
$1A79D40E2B58FEF7, $010022B6
$1A80E354A740FCD7, $01002E69
$1A8604FF013D414A, $01002CDE
$1A8A64CBD65AE436, $02001A1B
$1A9B400C9F72B240, $02002BD0
$1AA4C94611B02720, $02001CE0
$1AA9C041B323309D, $02002570
$1AB00AFD747F85B3, $01002538
$1AB67CC0CE1CE152, $02001B17
$1AB891A83B5C8A76, $0400080A
$1AC328859623087E, $0100242A
$1AC87AFB4AC04B88, $010020DE
$1AC8A930589E9E59, $02002D75
$1ACA41451970DEC4, $03001FBE
$1AD06C4E30BA8E35, $0100244A
$1AD59F2558A96937, $01002007
$1ADE2FED5EA79E1C, $0500038B
$1AE3C8C00BCBD911, $010022B5
$1AEB377B0BBD8E82, $01002CA3
$1AEDDF7C54D36641, $0100174C
$1AF203217D8904B5, $030021E7
$1AF9DB3BF83B0709, $030001F9
$1B07AEFCC49B82C1, $01002000
$1B0A3E5DD7B72565, $0100266B
$1B0FC38A108AF73C, $02000200
$1B1A40B45BCE6BE2, $01001269
$1B1E3573E1951B6F, $01002ABE
$1B32604397E6FEC7, $020012B4
$1B3DFD912B42BFE3, $03000570
$1B41E5AD6A5181B7, $01002982
$1B4BA976CF93DEBA, $020005E9
$1B53B28C1A5E04AE, $01002429
$1B58854EBB10E66B, $01002940
$1B5CD9AB67BBED5E, $01001662
$1B66C53E68B8774B, $01002B9B
$1B7047183E075369, $03000648
$1B79119527DC4250, $03001065
$1B7EAC90F0779D8B, $01002AC0
$1B83EBB128D3494A, $03000D05
$1B86BCDE1F360DB3, $040002E5
$1B88804FAB351831, $010029AE
$1B88BCF8503C0538, $01002459
$1B8C5B49B4FE9AD9, $01002D65
$1B8DE66EB0F7F915, $03000FAF
$1B9A316711E16D2C, $010008B3
$1B9CF21351BE183E, $02002A11
$1BA02C00B8A33F03, $01001898
$1BA91FB644E83A95, $01002A88
$1BBBAC67225EFC16, $01001A09
$1BC87758506ABAE8, $020006F1
$1BD258EB82A49773, $010020A3
$1BECFE1FD9B82748, $01002DB6
$1BF40C1ACAB090BA, $01002235
$1BF895CB6336B769, $02001501
$1C024517E9872DCA, $0200032E
$1C15372FB2792711, $01002ECE
$1C249C039B154D4D, $02001944
$1C36FA9CC4E8F292, $01001E6A
$1C400D8D098B2D2E, $01002745
$1C40B96814B47151, $020004FC
$1C4BBA636FFFE76F, $01001A5F
$1C4E7EAC6E59D656, $0200276D
$1C5652CF0A317E3F, $06000020
$1C57D2E4CC184009, $0100105F
$1C5D087FA5F08A99, $020013D4
$1C5EA5D98E7551B3, $0100258E
$1C66AA25AD491868, $02001B02
$1C80FDD98C5956AD, $01002B26
$1C8B3A43E63BD745, $01000BDA
$1C8EAE0A7B8719E9, $01000C29
$1CA9243A76F865E2, $01000CC6
$1CB190D5BF745E56, $01000F97
$1CB25EE872326B3C, $010023C5
$1CB40C2EF6D17BDA, $01001303
$1CB4D31810E09D70, $01000EE5
$1CB5F7E1A3D70B7A, $01002297
$1CBA25325E22413E, $0400039E
$1CC12651DF6C4C9D, $01001798
$1CC28541A88D4756, $01000DBF
$1CCCB0DFB769C9A2, $01001F37
$1CD745350666E832, $02000E66
$1CECF782ED5AD5D3, $01001871
$1CF1D3777EF58A56, $01002B1B
$1CFB723F8A6704A2, $01002F75
$1CFCB08B911271EF, $04002407
$1CFF2ABF8212AC49, $01001CEB
$1D0A614818A00F2E, $01001447
$1D0E2BB0696B60B2, $01002ED5
$1D0EC1FC4BA0ED90, $010006E6
$1D13E28A3317309F, $02002A1C
$1D144DC73E828C4B, $03000645
$1D1C01356532C19B, $020003C5
$1D1CC78EA1459608, $01000DFB
$1D1E3FF5EA161164, $02000423
$1D24665F20F59AA2, $01002177
$1D2FA3A9CF160198, $030005E6
$1D332D6C76CF0776, $0100097F
$1D39E95E330CC65E, $01000492
$1D40F1D5CE466D33, $0100191D
$1D446BA5824DAE98, $020012E6
$1D4746BAB2A0859C, $030017A9
$1D50BD039B4E88D0, $01000697
$1D518D40BF8A2072, $010013A3
$1D5D20366EEB0B07, $01001486
$1D64CAC4C749E061, $01001616
$1D78425436A1A61C, $01002690
$1D78EE9787B708B3, $01000658
$1D8A7E4458491F4B, $01002776
$1D9206A52448E645, $010018CF
$1D94485B240850D8, $010007DB
$1D9A5EFEC24C0327, $01001733
$1DAC9661476B805C, $01000E62
$1DADFAB5F410A9AB, $010022F0
$1DBB428D6E969182, $0100214E
$1DC0494A8CF088E2, $02001920
$1DC57C45653D42F2, $0100147C
$1DC7DAACF84816D5, $010015C9
$1DCA10A3A850AF55, $010024B1
$1DCB5F66D857FCE3, $01000CAC
$1DD2CF2A727CD16D, $010018AE
$1DE76F8949ED9623, $01002774
$1DEF52E828B31BE2, $01002DE3
$1DEF92234AA631CA, $01002A61
$1DF02A59FD10133D, $01002BD3
$1DFB909DF1C5638B, $01001E38
$1E106F52EAB30602, $03000B0B
$1E108C49030A69FD, $01001B07
$1E11BBF0416B785E, $0100245A
$1E18FB271A1B6EE6, $03001409
$1E1EEF97BCC94F4C, $010026F1
$1E21CE88C83F04BC, $01002E2E
$1E288977D5829881, $01001C79
$1E31E4C56EFE2945, $02002268
$1E33EE3C06419DC9, $02001796
$1E378412B8819961, $010029AD
$1E3BB4C3FC7B49E3, $010021D5
$1E3CF56BB575DAA8, $010018BA
$1E4BB3C759041E69, $01002EFD
$1E514F50CB22B934, $0100126B
$1E549F2FBC1AC0B2, $010007A8
$1E5689178046262B, $01001DA0
$1E5AE3C8A8F1F41C, $02002ABB
$1E63029478294828, $02001109
$1E74E186A9837086, $02000A36
$1E776DE40C730B6D, $0100280E
$1E87E35CF48A6A3B, $010009F4
$1E8CBE9892241060, $01001B71
$1E8D59C3F6677584, $020025E4
$1E959126436CD7E4, $01002C15
$1E97138F4FF1FFAF, $010026B8
$1E9B4A852AF661A4, $01001927
$1EA10AFD660AE660, $01001ABC
$1EBF0955B7CA4AFA, $04000131
$1EBF9F600A99BEA4, $01002C4E
$1EC2B19ADDCB82AA, $01002233
$1EC9B1DC9C7514AE, $010013E1
$1ED6081B1C02BDC7, $010026B6
$1EDF1745AF01EC65, $01000C0E
$1EE0CF54251CF034, $0100076F
$1EE24E2759E0F079, $0100213E
$1EE4952CD58DFD12, $01002992
$1EE7A6CF3ED6E1C6, $010015DE
$1EE8B38A6807FFBD, $02002B01
$1EECA54AA96C2714, $01002D84
$1EEE4191750FAFC3, $02000E72
$1EEFA81B4735D1A2, $01001668
$1EF0CA1DED665314, $010028E8
$1EF5DC95D7D03DF1, $01002E20
$1EFAA8C0B5844AEF, $01000AE2
$1F0AA10BC528B246, $01000EA4
$1F0ADA5B5C4EB62D, $03000E33
$1F177A5903BDBD72, $01002DD5
$1F1E595A506BAF64, $01001DF4
$1F28F8BFC5FEBB30, $01001D02
$1F30EA8AA98A71C8, $040000F0
$1F368B1D82EEAA90, $01002418
$1F45FAD4D00534CE, $01002D2C
$1F46DF85028DA5AF, $010028CD
$1F4AE810F347F712, $01000C38
$1F4CB7068DC213A2, $01000D36
$1F4F48DF02C4DE96, $03002528
$1F510EFE42CC5017, $010017C6
$1F545DAECADD8DD9, $01001649
$1F54D5892B779DAB, $01002E7C
$1F57ACC5CB2561C7, $0100164F
$1F5CD52A6A59C353, $01002857
$1F5EF7048F99B56F, $01002996
$1F63AAFB43871ACA, $01001579
$1F64F46BE9465405, $01002CAF
$1F6584F98F9686BE, $02001A7C
$1F6A8D9C5188CDD3, $01000B81
$1F76BC9609BD042B, $020019CF
$1F7C941E23B6F5A2, $01002F7E
$1F7D8718D07DC94B, $010021DC
$1F82B417B0E7423F, $01000CA2
$1F8EC492C5BAFE4A, $010019A9
$1F93B359F88135FA, $0300055B
$1F9FD0E98390792B, $0100291A
$1FA8C66B59ECB1D6, $01002654
$1FACA48F00D6ED24, $01002416
$1FB9FAFB30737CD1, $01002944
$1FBACE7A0C801D77, $01000FEF
$1FBD88E0FC69D7B9, $0100141F
$1FBE7937F0D5F3EC, $01000CA1
$1FD99F5EFACED95E, $01001EC9
$1FEDA9A536771646, $01002731
$1FF5DF6F761975B4, $030023CC
$1FFB719213A880E2, $02002A07
$1FFD0E174278EF1C, $030001DA
$1FFDF85713803112, $01002768
$1FFFE706DB74607F, $01002530
$2000731AB990B4C3, $01001F94
$2006F77CFCA868B3, $02002359
$200E49549D7B9FD1, $010024D0
$20125B1E22F6ED0D, $02000B73
$2016703FBC3CDE3B, $01001141
$2017DDE41D51586C, $02000F3B
$2019853ED3E689D9, $010016B7
$201F94A7A6C13611, $010018FC
$202755C978DF8A17, $05002D2F
$2028185939E87167, $01000A6B
$20368070998F1DF1, $020020A6
$203FB98FBB5979C5, $0100151C
$20455446E829ACA7, $01002B81
$2055F0D3DAF27CCE, $01002F56
$2056E1238FF98531, $0100103D
$2063A824CEA55921, $01002D64
$2065548B95B94376, $010025A7
$207002B1E99774ED, $01002B1C
$2079A61982AB04E8, $01002155
$2087ABF0F9DCA82F, $010009B7
$2089113634E7A7C7, $01002AAD
$208A37A3A5DA8722, $0100298A
$208D64EFA155F6D0, $010019F0
$2095155F6D867FA7, $020007D4
$2095B8520C5847B3, $01000755
$209F46785DC7F51B, $01002766
$20A61488E63D3DAB, $01000213
$20AB60E285C804AD, $05000B6A
$20ABE47BC6883DA5, $01000DA4
$20C09F0A7CCDCB61, $01002D02
$20C99BBEA7AE1C1C, $010015D1
$20D086AF61D7C268, $03001C61
$20D6226696AE4E46, $01000678
$20DAB53A8AE3DE44, $010010FC
$20DEB3FAC111AAC8, $010008C8
$20F6A95D05772BCA, $01002882
$20FCD365FA31FD71, $010012B9
$2107BFF04B5804AB, $010022C9
$210C2207E8BEE2FA, $020022A5
$2115CB5AA6A7DE76, $020007CD
$2124CB26055224E5, $02001DAE
$21326F5F444BE9C1, $02000073
$213BA87563BAA7A3, $01000C5B
$213BF4379CE1AC84, $02002A84
$213C70D413A925F1, $01001427
$213D8D67B8D9C234, $040017E3
$21435942864C286D, $01002F80
$214598D68EE1E1DD, $0100164E
$21529EAB56D723AD, $01002D12
$215EE2F06FB85CB9, $01002CD3
$2161C575C8B2607C, $0100188C
$2166A8215947D9CA, $01002ADF
$2176124F5B13D17B, $0100151D
$217C917F1A9BB9E1, $02001E78
$217D4895C9F14C26, $010015AB
$2191D4E364B1DF0E, $02002A78
$21A6FF5B7E4C937A, $020017E8
$21B9ECFB9962B9FB, $01002AC1
$21BF92D36FFAF047, $01002F79
$21C4FA6601018368, $02001494
$21C5FD0600EE3EC9, $020003C3
$21D032BF1C532331, $01001CFB
$21DC0D018F03AE60, $010015DD
$21EA3361D1F3F2D6, $03000C63
$21EE649E8BA8EB13, $010006C9
$21EF96E4F642F6F7, $010010F7
$21F315A5A98D6152, $01002E6C
$22017C6CF38A64FE, $0200208D
$2204D0E0D9E40143, $01002693
$22075495B3DCD4C0, $0100191B
$220958B65ACFB6F4, $05000486
$220D17350B6F100A, $03000DDB
$220F809CCB55AFEB, $0200205A
$2210E50A262563BD, $01001C95
$221DFF9476F70D40, $01000C05
$221F34BA40182264, $01001CB6
$222545CF25D1C26A, $01002DFE
$222985BA650DDD33, $010011A7
$222A660A2BF120FA, $01002902
$22338CFF3039171E, $01002549
$2237F02ABDEBC99F, $02000FD6
$2238D2A46F4526EE, $010013F4
$225E27C1B9FFE93D, $01001DA2
$2268449CDF828FAB, $01000AE1
$227D7FDBFE3AF6FC, $03001816
$2292294C29F81759, $0100270B
$22A08A7DD7932AC8, $0100292B
$22A6509424B9157C, $02002736
$22B48A0BF322618C, $01002436
$22C1E9E7FE6A3231, $04000765
$22CA370D6AD6E1F8, $03000F2C
$22D75E98251B6786, $02002CFA
$22D870293BE54DCC, $0100158A
$22DDBE26747AB5A2, $020004F8
$22DFD1F6231718E3, $0200127A
$22E45A7CFFA010DF, $03000588
$22ECADD4CA97CDD5, $01000C71
$22EDF4C67D77AD10, $01002156
$22FE9A50054E3BAE, $01001656
$2303C5279DC4EBBB, $01001A50
$2307508F373DDAB5, $01002981
$231BC6FDD7094142, $0100100D
$2321CE6620F2FB5F, $01000BA2
$232DCF03D88183DE, $02000653
$23385BB3E68D7FB5, $01002783
$234184D840A280FE, $02001422
$2342228B89846ED2, $01000FA1
$234297E5283C9550, $07000010
$235234D1073FF047, $010018C6
$23550745D4516604, $010006BB
$235B8EE597456BE0, $01001788
$235CBB99AFDBBBB2, $01002C64
$236563338EA00C45, $0400025B
$236808D6ED12BBE1, $02000BB2
$23769205AB11B2C8, $010020E1
$2378DC64449E56DE, $010016A6
$237A70BB6E142E39, $010010E6
$237EDA2E266E1C8A, $01002B77
$238B7ED8A3DF3BE7, $01000E9C
$23993792D31F53E2, $01002732
$23A40D4BFE62AEC9, $0100253E
$23B7573CA2CDBD93, $0100247C
$23BA56F8A13CE1F9, $02001E2D
$23BF7821055DB77A, $01001E5D
$23CA0D4EC659CE4C, $020025F0
$23D4B5D0758BE720, $01000F91
$23D627C68650C995, $01000D81
$23DD4F9C1B35DFD8, $010018DE
$23DD5373E0CDE5C4, $010001E1
$23E391E5A9EA8DE8, $01001012
$23E5BC00DFD26FF8, $01001AAA
$23E733E30FDC3721, $02001356
$23FB420D0C15B0B9, $01000C4C
$2408A6F24ED91D7E, $01001B52
$242C9F1D1BFC052D, $0300285D
$242D22197A3755E3, $02001854
$242F309832E87497, $02001F19
$243677E008AE8000, $01001136
$2439B661E7B103D8, $020029CC
$243D90FDBCF01FF6, $010024DA
$246164FB910F1030, $0100274D
$246768995697A228, $02001DAB
$2472DB8648A667B1, $01000D80
$24775C7DD5563105, $02001E3F
$2477F8A4FE03B227, $0100236D
$248050A3FF25CFFD, $02000586
$248E5E0DDF3843E3, $01002D83
$24925B623F3768A5, $0100249E
$2494EF771F1193C1, $01000894
$24960B6495D69D37, $04001F15
$249C78BC7EED5469, $04000291
$24A0492231E3AD77, $010020D9
$24A3F2F86BF3628F, $010018D9
$24A6E4CCDC9B333B, $01002969
$24A97EE536F97140, $010004A2
$24AB2181F0D2CB42, $01002011
$24BB1CB9377494E9, $02002A26
$24C647A71C656E9F, $01001598
$24C932EE6DFD94D7, $020027DA
$24EA0BB1393026B9, $01001E3A
$24EA10CA21CBC0DE, $02002D46
$24F2C45F82CA70E2, $01001EC6
$2510288EFB28B47C, $02000CCF
$251E77336BF96AB3, $010011B5
$252340B0F39928D3, $010027CB
$252C5BF7E864EB89, $01001320
$252CB25AA4601034, $0100218C
$2535008BDF2C920F, $010025F3
$253C62B3705CE053, $0100178F
$254AFE5321D28DA0, $0100289E
$254C689BE41CED21, $01001C83
$255349E7AD263D27, $020006E7
$255DB1825D0FC41C, $010020E4
$2561EAEC3A89E5D8, $01001118
$25684EF6A6E4AABB, $010004FA
$258017624A5BF86D, $01002D5C
$2589813A6A6E06FC, $010020B5
$2589BD8D47B5CECE, $01002275
$2590147D69436FA4, $01002993
$25956211B532C90C, $01002241
$259A50494F74B97D, $0100116A
$25B2DEBE179DC1C2, $020012C8
$25B8287944DDE4A6, $040003BE
$25BB3DCE718CA2CE, $01001A68
$25C1B98A16F1CFB4, $01000DAE
$25CE98EE46F04E62, $01002113
$25D0A6E6082A8CE7, $01001910
$25D79B4B5A6C2E86, $01000885
$25DBF33A7FDC0C8B, $02002CF1
$25DF709B5D1B56FA, $01001174
$25E7651108AA43F5, $010014D9
$25EB76AA42DB8D66, $01002AFF
$25EBFFA362504960, $04000E04
$25ECAE3B86D45ACD, $010028B8
$25ED709B829CD9CB, $0200264E
$25F78A606E15DA2F, $020009CA
$2600E619C54E6A02, $01002BED
$26058023187EBF8F, $0200256A
$260F0B518E1A3EB6, $0300068D
$2611C985A803F906, $0300013E
$2615697E782F9324, $0200092D
$2616B729DDA84E7B, $05001BAB
$2634546E95376FD5, $02001E8B
$2634743B9FD35676, $0100278C
$2646FCC92B35DDC8, $02001E6E
$264B2FC810158D3C, $010022FA
$264F36C8409CC1A9, $01002195
$2654A0D7B162E326, $010022DA
$2654D562D5930B87, $01002E56
$2658E861D2110455, $01001AEB
$266A2A90978B6B36, $010021F6
$2675C8E4153ED715, $010024B6
$267E741E534C5484, $02001FA9
$268CAD37B5B6F6E7, $030005CC
$268D4B220502B782, $01002D80
$268ED402936F962C, $01002752
$269705F60D1B686D, $02000A0F
$269E0B553C63F216, $01001E5C
$26A2B5111074C8CC, $010011C7
$26A420E3368AD5C6, $010016A7
$26A77D17F55C9E10, $02001583
$26AC5282DF117A84, $0300091A
$26B346D3ABB39FC3, $01001522
$26D9865F5A8E0DD1, $040001F5
$26EC6D7CBFDD8E62, $01002399
$271CCB9840CE3ECE, $030021F3
$27216E8BDB585156, $010025C5
$27244ED05B58481D, $01000EAD
$272558D95BA1F51B, $01000EE0
$2726671D2E185FF5, $010012CB
$27328E0759E3C1B2, $02001114
$273A1B8A4F6AE273, $010023D5
$27410077FCC9698D, $02001C57
$274B9DDE025DD4A9, $0200158D
$275CAB617BAB81D1, $010012F4
$276C5B3A072B8CFB, $01002DAA
$276C8A20AC2E2DC2, $020011B6
$2770E5615A28A964, $02000F62
$2773612BCF3BEA77, $0100256C
$27740B7E44B05F74, $010029A6
$277C69C1A8B53EAC, $01002D9B
$279504373777358F, $01001EBE
$279DDA883B4C03DA, $010013E3
$27C624F81201E028, $01002938
$27CA4748B166755B, $01001CEF
$27D3FF419FDDA542, $01002F1B
$27E44DA09978DE85, $02000590
$27F62F46514BBAA3, $010020EB
$27F913E066ABCE83, $06000699
$27F966D447AAFBCE, $01001F9E
$2805C96859A6C22C, $03001275
$2811CD8BE7BA3809, $0100019B
$281A268F2F3E0610, $02001673
$281E1BCC38E8C986, $01000D3A
$2825B304E55A95BE, $01001781
$28294C2B9BE47216, $010023FB
$282E00122E25BE9F, $01002370
$282F73DE90423931, $01002380
$2834AC0C6579E1E8, $01002E18
$283B7F13C139D92C, $03002D29
$285101FFDEE068A0, $010023A1
$2854A9E26D051803, $01000CC8
$285758A6035B1F8D, $01001AE6
$285A5AFE6A0F00FF, $03002BC8
$285C7CC2BFA41DC7, $010021C3
$285F560F7D624AA9, $01002A62
$2861212F4CBA24EF, $0100092F
$28701BA7F637F02F, $020019FF
$2875668556B282E9, $010021D3
$2877110A0A5D6D34, $010023DF
$288A8D1D9FC9BEE2, $01000DBE
$2897F76F030B74F3, $01001926
$289CD1850CE2CEE3, $01000E4D
$28A4EE8F66E3CF43, $020023DA
$28AB16BCFAB0CCDF, $01001E75
$28AC822AC76DA97B, $01001F38
$28B39DABD707F098, $02001B69
$28BFB1724BAAD540, $01002D90
$28C4B9719F1246B3, $010006C4
$28CB7765B2E9BA10, $01002908
$28D633DDABC961DB, $010018E6
$28D81AD3EB84CD4F, $0100091F
$28DA7BA5B90B8103, $01000D53
$28EAAC9D9E6E9CAA, $010008E2
$28F3B4DCF441F8D1, $01001E07
$28FBFA17985D5917, $04001812
$29087B49E11808A3, $010020CD
$290CFC91947B79F7, $01002066
$29165445B185541D, $01001EC3
$291752AEAA54E5C7, $0100199D
$29197AA5A25193C1, $010009B9
$291EE3F730793B13, $02000753
$291F97D936009EB5, $0100127D
$2920B8850AAFAD35, $01002A32
$2922D1A809DD9B68, $010012FD
$2926DCE9E670320C, $010025EC
$292B59353F229173, $02000E39
$292DFFD6580BFC19, $01001EB4
$292FD04C5165ED73, $010009D5
$2932E066A98D883E, $0100243B
$293379F73C75481E, $020028A4
$293A535AEDD9DAEA, $030020F6
$29413450D82B3968, $01002CC9
$29461C6E9DD1FA66, $01001424
$29504BFA5421B8A1, $020014D2
$295BDE36C6E9FD59, $03000D02
$295C717BCB7C418D, $0100248F
$2965324C9CC3DFCC, $010019AA
$296BB4533FD01FAA, $01000ACC
$296C5B8EDEB5DB8A, $01002150
$29749721684F69F6, $01002E06
$297C720CF9FE564F, $0100045E
$298D5BB1523E7948, $020006A7
$299568EEE59ADC8E, $01001795
$2995FF5151C5B0D3, $01000ADF
$29A4098AB2298970, $01001B9E
$29B0735BCB00AE1C, $020019BF
$29B4D04D88A02EFF, $01000C0D
$29BDEF4533D14213, $010029F1
$29C3CFC3F282E1D1, $01002055
$29D57040F0A4282F, $01001ECA
$29D9C6AF008AD87B, $010015F6
$29DB988763DF5CE4, $0100265B
$29E53DA9DD6ABFF7, $0100295D
$29E6B3284FB64AF2, $030027DC
$29EDA4DD8C540B00, $01001E57
$29F357B0D4E66B95, $01001D74
$29F3DE48697A7BF3, $0100299E
$29F7F5817211BBAB, $01002B14
$29FBE2C98997B784, $01001DE5
$29FCE4B3ECCAE227, $0100204A
$2A1540A54131CA25, $01001074
$2A169347EDF03E7B, $02000600
$2A186F0F9FA34737, $02000352
$2A18D1F462EA7118, $01002D5A
$2A1CADFF43386178, $04000008
$2A20D67E812B3A45, $01001B23
$2A3167914B6CA76E, $0300009A
$2A3C24AFBC31F084, $03000E14
$2A3D9B17A301C6A4, $01002001
$2A40DCD9FA25B8F8, $01000A6E
$2A6017647444470D, $01001868
$2A6B63D56ED8D096, $0100031F
$2A6EF00427C2FFB0, $030022C4
$2A79C0B90C8E092C, $010027F1
$2A80B566B35F6ADB, $01002CC5
$2A8B22E03D1AC9FC, $01002899
$2AA5781767114491, $03000CC3
$2AAA3EE18F67F480, $01001839
$2AB4B28170876D4B, $040008EA
$2ABE8421028A82EE, $010029FB
$2ABF616181164BF3, $03000EB6
$2AC7A2C5B64FF0C2, $0100063C
$2AD1AB02D544FBBB, $010024CE
$2AD2A4065BDAB3A2, $010012BA
$2AD836C731CCC626, $01000E3F
$2AE0561310D369D7, $02000105
$2AE494E3CC484F98, $020000C1
$2AE5516E737A2B8A, $01002929
$2AE5D273927D3CFB, $01002A4C
$2AEC80ABA45DAD64, $02001ECB
$2AF6BDB40E5666B9, $060007E4
$2B051C7AC388F131, $01002423
$2B1006D8380AEAD1, $01001825
$2B16A804770D3B8B, $010021CB
$2B22F91C7A2B140A, $01002E82
$2B2C2438D4BD5C4B, $01000AFF
$2B41CE07B1AC15A5, $01000576
$2B424E37235AB3EC, $010024B8
$2B42597A1BD4CA17, $03000168
$2B482AE244C95798, $0200178D
$2B4F5B0BBCB48FD7, $01001947
$2B54C9C9CBAF8BC1, $01002455
$2B6417C4439C3DFF, $01001E2A
$2B6552134D254C73, $02000E6C
$2B6A113DA98CB635, $01002C92
$2B7596C89B389E00, $01001AAC
$2B83C2315A806DE4, $050009C4
$2B8C4A8BC52A1F1D, $03001569
$2B945282D0A848AA, $0200104A
$2B9531DC85043518, $0200085F
$2B9E28DF1C61B57F, $020024C6
$2BA310AEC271C4DF, $02002A2E
$2BA436E7FC1CF4F1, $010006BF
$2BAEACE14F8D6C54, $0100142F
$2BC729FBC06558DC, $01002524
$2BC9F47482C8C28B, $01001D1D
$2BD10D31C4F4F0B2, $01001B1C
$2BDB404D4242BCCB, $01002EFE
$2BDB95B75270D4F8, $010015C8
